"SUN",02/07/2017,2,"Mega Source","D",,12/06/2016,"Zia",9,"D","","",6.00,"CLM","Clm 5000N2L",5.00,12.000,"fst","-","31","S",11,22.20,45.40,58.40,-1.00,-1.00,-1.00,112.00,"Thanks Dom","Running Fauzett","Shotgun Wedding",120,120,120,1.25,0.75,2.25,0,"","D",4,8,0.00,7,7.80,6,13.50,0,0.00,3,5.00,4,4.25,"","",0,48,123,0,"5-w, empty","",7.60,4,"","","/","B","F","","Juarez A J Jr","Aldavaz Jaime G Sr","",19,75,"","","","H",5.00,"",0,0,0,0,0.00,"","",,,,,,22.32,45.42,58.43,-1.00,-1.00,-1.00,112.11
"SUN",02/07/2017,2,"Mega Source","D",,11/15/2016,"Zia",9,"D","","",6.00,"CLM","Clm 5000N2L",5.00,12.000,"fst","-","31","S",12,21.80,45.00,57.60,-1.00,-1.00,-1.00,111.20,"Proud of Maria","Octagon Fighter","Mega Source",120,120,118,0.25,0.05,0.25,0,"","K",11,2,0.00,7,5.60,5,3.60,0,0.00,3,1.60,3,0.30,"","",0,55,118,5,"4w turn,stdy bid,mssd","",5.00,3,"","","/","B","F","","Salcedo M","Aldavaz Jaime G Sr","",14,83,"","","","H",5.00,"",0,0,0,0,0.00,"","",,,,,,21.99,45.06,57.68,-1.00,-1.00,-1.00,111.28
"SUN",02/07/2017,2,"Mega Source","D",,10/24/2016,"Zia",8,"D","","",6.00,"CLM","Clm 5000N2L",5.00,12.000,"fst","-","31","S",10,22.20,45.00,58.00,-1.00,-1.00,-1.00,111.00,"Darshini","Thanks Dom","Go Aligo",123,120,120,3.75,0.50,0.75,0,"","A",1,3,0.00,7,1.90,7,5.30,0,0.00,5,2.60,4,5.00,"","",0,49,123,0,"Inside, empty","",5.10,5,"","","/","B","F","","Nicolas G","Aldavaz Jaime G Sr","",14,79,"","","","H",5.00,"",0,0,0,0,0.00,"","",,,,,,22.39,45.14,58.11,-1.00,-1.00,-1.00,111.03
"SUN",02/07/2017,2,"Mega Source","D",,10/03/2016,"Zia",4,"D","","",6.00,"CLM","Clm 5000N2L",5.00,12.000,"fst","-","31","S",10,22.40,45.00,57.60,-1.00,-1.00,-1.00,111.60,"Mesquall","Si El","Mega Source",115,120,123,0.50,0.10,1.00,0,"","C",3,1,0.00,1,0.10,1,0.10,0,0.00,1,1.50,3,0.60,"","",0,48,123,0,"Pace,inside,gave way","",4.10,2,"","","/","B","F","","Nicolas G","Aldavaz Jaime G Sr","",13,80,"","","","H",5.00,"",0,0,0,0,0.00,"","",,,,,,22.53,45.11,57.65,-1.00,-1.00,-1.00,111.64
"SUN",02/07/2017,2,"Mega Source","D",,09/03/2016,"Rui",8,"D","","",5.00,"ALW","Alw 13200N1X",0.00,13.200,"fst","-","31","S",6,22.00,44.00,-1.00,-1.00,-1.00,-1.00,57.20,"R C Dillinger","Reback Home","Go Hadley Go",122,122,122,0.25,4.25,4.25,0,"","B",2,6,0.00,6,6.60,5,6.00,0,0.00,4,7.10,4,8.75,"","",0,46,122,0,"Passed tiring foes","",12.80,6,"","","","B","","","Santiago Reyes C","Aldavaz Jaime G Sr","",4,91,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,22.08,44.07,-1.00,-1.00,-1.00,-1.00,57.30
"SUN",02/07/2017,2,"Mega Source","D",,08/14/2016,"Alb",10,"D","","",8.00,"ALW","Alw 22400N2L",0.00,22.400,"fst","-","31","S",8,23.80,47.00,110.80,124.20,-1.00,-1.00,137.40,"Doms Dynamo","Dom Dee Dom Dom","Perty Dirty Dude",120,120,123,0.25,4.50,8.25,0,"","F",6,3,1.60,3,2.00,1,0.10,0,0.00,8,10.70,8,29.25,"","",0,20,123,0,"3-w2nd, stopped","",25.60,8,"","","","B","","","Nicolas G","Aldavaz Jaime Jr","",10,64,"","","","H",0.00,"",0,0,0,0,0.00,"","2016",1,0,0,0,0.00,23.82,47.01,110.96,124.31,-1.00,-1.00,137.43
"SUN",02/07/2017,2,"Mega Source","D",,07/22/2016,"Alb",5,"D","","",7.00,"ALW","Alw 22300N2L",0.00,22.300,"fst","-","31","S",8,22.00,44.80,109.80,-1.00,-1.00,-1.00,123.60,"My Bull","Perty Dirty Dude","She Thinks Im Hot",120,123,123,4.75,1.50,0.25,0,"","G",7,2,0.00,2,2.00,2,1.00,0,0.00,2,1.50,7,15.50,"","",0,33,123,0,"3-w, tired","",8.30,4,"","","","B","","","Coates J R","Aldavaz Jaime G Sr","",13,70,"","","","H",0.00,"",0,0,0,0,0.00,"","2016",32,3,1,3,0.09,22.18,44.93,109.87,-1.00,-1.00,-1.00,123.65
"SUN",02/07/2017,2,"Mega Source","D",,07/10/2016,"Alb",9,"D","","",5.00,"ALW","Alw 22300N2L",0.00,22.300,"fst","-","31","S",6,21.80,44.00,-1.00,-1.00,-1.00,-1.00,56.80,"Wind Rain and Fire","Mega Source","Kelley's Memories",120,123,123,2.00,1.25,2.75,0,"","D",4,3,0.00,4,2.00,4,2.60,0,0.00,3,1.60,2,2.00,"","",0,62,123,0,"Angled out, 2nd best","",18.70,6,"","","","B","","","Coates J R","Aldavaz Jaime G Sr","",12,91,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,21.96,44.17,-1.00,-1.00,-1.00,-1.00,56.96
"SUN",02/07/2017,2,"Mega Source","D",,04/22/2016,"Sun",6,"D","","",6.00,"CLM","Clm 15000N2L",15.00,18.355,"fst","-","31","S",6,22.20,45.00,57.60,-1.00,-1.00,-1.00,110.60,"D E Come On","Manor Man","Perty Dirty Dude",118,122,122,0.25,0.75,5.50,0,"","C",3,3,0.00,4,2.00,5,1.80,0,0.00,5,3.10,5,7.75,"","",0,33,122,0,"5wide, no rally","",6.40,4,"","","","B","","","Villanueva J C","Aldavaz Jaime G Sr","",9,79,"","","","H",10.00,"",0,0,0,0,0.00,"","",,,,,,22.34,45.03,57.68,-1.00,-1.00,-1.00,110.74
"SUN",02/07/2017,2,"Mega Source","D",,04/06/2016,"Sun",4,"D","","",6.50,"MCL","Md 15000",15.00,15.780,"fst","-","31","S",8,22.80,45.80,110.40,-1.00,-1.00,-1.00,116.80,"Mega Source","De Sassy Bird","Lightning Source",122,117,122,2.75,0.50,2.50,0,"","A",1,6,0.00,6,1.80,4,1.60,0,0.00,1,0.10,1,2.75,"","",0,52,122,0,"5wide,closed willingly","",2.60,2,"","","","B","","","Duran F","Aldavaz Jaime G Sr","",12,83,"","","","H",15.00,"",0,0,0,0,0.00,"","",,,,,,22.95,45.92,110.49,-1.00,-1.00,-1.00,116.89
