"TUP",02/07/2017,2,"Hilda","D",,04/30/2016,"LRC",4,"D","","",8.00,"MCL","Md 30000",30.00,20.725,"fst","M","3","",10,22.80,46.40,112.20,126.00,-1.00,-1.00,139.60,"Beba","Goldrushcat","Flashy Gold",123,123,123,0.25,0.50,1.25,0,"","H",8,7,5.20,5,1.80,6,3.20,0,0.00,5,4.10,6,4.25,"","",0,45,116,7,"3wd,4wd,no late bid","",6.50,4,"","L","","","","","Pena B","Agarie Ricky","",14,67,"","","","H",30.00,"",0,0,0,0,0.00,"","",,,,,,22.93,46.51,112.36,126.01,-1.00,-1.00,139.78
"TUP",02/07/2017,2,"Hilda","D",,03/31/2016,"SA",3,"D","","",7.00,"MCL","Md 30000",30.00,24.035,"fst","M","3","",8,22.60,46.20,112.20,-1.00,-1.00,-1.00,125.80,"Wife Approved","Princess Kendra","Hilda",123,123,116,4.25,1.75,1.25,0,"","E",5,6,0.00,5,5.60,4,2.60,0,0.00,3,5.10,3,6.00,"","",0,45,116,7,"3wd into str,best rest","",25.40,5,"","L","","","","","Pena B","Agarie Ricky","",23,66,"","","","H",30.00,"",0,0,0,0,0.00,"","",,,,,,22.70,46.35,112.31,-1.00,-1.00,-1.00,125.88
"TUP",02/07/2017,2,"Hilda","D",,03/19/2016,"SA",3,"D","","",5.50,"MCL","Md 30000",30.00,25.415,"fst","M","3","",12,21.80,45.80,58.60,-1.00,-1.00,-1.00,105.40,"Sunshine Laurie","Stir Fry","Edgy Girl",123,123,116,2.50,0.10,4.50,0,"","H",8,12,0.00,9,8.30,9,9.30,0,0.00,8,11.20,5,8.35,"","",0,35,123,0,"Off bit slow,5wd,3wd","",29.20,9,"","L","","","","","Pereira T J","Agarie Ricky","",16,76,"","","","H",30.00,"",0,0,0,0,0.00,"","",,,,,,21.87,45.97,58.78,-1.00,-1.00,-1.00,105.50
"TUP",02/07/2017,2,"Hilda","D",,07/29/2015,"Dmr",4,"D","","",5.00,"MCL","Md 30000",30.00,27.250,"fst","M","2","",10,22.60,47.00,-1.00,-1.00,-1.00,-1.00,59.60,"Tumbleweedprincess","One Bye Two","Gusto's Gal",120,120,120,1.75,6.25,2.25,0,"","J",10,10,0.00,7,7.10,8,10.10,0,0.00,9,17.60,10,26.80,"","",0,998,121,0,"Off slow,gave way","",41.40,9,"","L","","","","","Flores E","Agarie Ricky","",0,0,"","","","H",30.00,"",0,0,0,0,0.00,"","",,,,,,22.77,47.09,-1.00,-1.00,-1.00,-1.00,59.77
"TUP",02/07/2017,2,"Princess Paca","D",,01/18/2017,"TuP",3,"D","","",6.50,"MCL","Md 5000",5.00,6.300,"fst","M","41","",8,23.20,47.00,113.20,-1.00,-1.00,-1.00,120.20,"Princess Paca","Orange Poppy","C B Miss",124,124,124,2.50,0.25,0.50,0,"","D",4,5,0.00,3,2.10,3,1.60,0,0.00,1,0.50,1,2.50,"","",0,22,124,0,"Drew clear, driving,","",23.90,7,"","L","/","","F","","Ramgeet Andre","Rushton Kim","",17,69,"","","","H",5.00,"",0,0,0,0,0.00,"","",,,,,,23.32,47.06,113.20,-1.00,-1.00,-1.00,120.23
"TUP",02/07/2017,2,"Princess Paca","D",,12/05/2016,"TuP",4,"D","","",6.00,"MCL","Md 5000",5.00,6.300,"fst","M","31","",8,23.00,46.80,59.80,-1.00,-1.00,-1.00,113.40,"Meaningless Banter","Kelly and Cola","Emma's Joy",121,121,121,2.75,1.50,0.75,0,"","A",1,6,0.00,4,1.70,2,1.50,0,0.00,2,3.00,5,6.25,"","",0,19,124,0,"Threatened rail, empty","",62.90,7,"","L","/","","F","","Williams C S","Rushton Kim","",18,63,"","","","H",5.00,"",0,0,0,0,0.00,"","",,,,,,23.11,46.95,59.97,-1.00,-1.00,-1.00,113.55
"TUP",02/07/2017,2,"Princess Paca","D",,11/22/2016,"TuP",3,"D","","",6.50,"MCL","Md 5000",5.00,6.300,"gd","M","31","",7,23.20,47.00,113.20,-1.00,-1.00,-1.00,120.20,"Singleforthesummer","C B Miss","Classy Schiller",121,121,124,4.25,1.25,1.25,0,"","A",1,6,0.00,4,1.10,4,1.20,0,0.00,4,4.50,6,11.75,"","",0,3,124,0,"Checked turn","",18.40,5,"","L","/","","F","","Williams C S","Rushton Kim","",19,55,"","","","H",5.00,"",0,0,0,0,0.00,"","",,,,,,23.30,47.03,113.30,-1.00,-1.00,-1.00,120.30
"TUP",02/07/2017,2,"Princess Paca","D",,11/12/2016,"TuP",4,"D","","",5.50,"MCL","Md 5000",5.00,6.300,"fst","M","31","",9,22.40,46.60,58.80,-1.00,-1.00,-1.00,105.60,"Kaiulani","Singleforthesummer","Saint Sylvie",120,120,120,6.00,1.25,1.50,0,"","I",9,1,0.00,6,6.70,6,5.20,0,0.00,6,10.10,7,15.25,"","",0,8,123,0,"No stretch response","",42.00,7,"","L","/","","F","","Williams C S","Rushton Kim","",15,66,"","","","H",5.00,"",0,0,0,0,0.00,"","",,,,,,22.42,46.70,58.96,-1.00,-1.00,-1.00,105.64
"TUP",02/07/2017,2,"Princess Paca","D",,10/08/2016,"Ret",2,"D","","",5.00,"MCL","Md 7500",7.50,5.000,"fst","-","31","",7,23.00,47.00,-1.00,-1.00,-1.00,-1.00,100.00,"Nita's Gold Digger","Holy Grand","Young Pulvey",118,115,120,0.10,2.00,2.25,0,"","D",4,3,0.00,3,0.60,3,3.00,0,0.00,5,9.00,6,14.60,"","",0,998,117,0,"Chased, 4w, faded","",27.20,6,"","L","","","F","","Purcell K","Rushton Kim","",10,77,"","","","H",7.50,"",0,0,0,0,0.00,"","",,,,,,23.02,47.02,-1.00,-1.00,-1.00,-1.00,100.19
"TUP",02/07/2017,2,"Princess Paca","D",,09/23/2016,"Ret",5,"D","","",5.50,"MCL","Md 5000",5.00,4.500,"fst","M","31","",11,22.40,47.00,100.40,-1.00,-1.00,-1.00,107.40,"Daisy N Paradise","Paradise Road","Goredcountess",118,118,118,2.25,1.75,1.75,0,"","J",10,4,0.00,3,0.20,2,0.10,0,0.00,9,5.90,10,25.50,"","",0,998,120,0,"Vied, tired","",28.00,9,"","L","","B","F","","Purcell K","Rushton Kim","",9,55,"","","","H",5.00,"",0,0,0,0,0.00,"","",,,,,,22.45,47.09,100.48,-1.00,-1.00,-1.00,107.44
