"TUP",02/07/2017,5,"Stolen Dream","D","TuP",01/12/2017,"D",4.00,"fst","H",47.40,"Y","",1,8,0,"F","F"
"TUP",02/07/2017,5,"Stolen Dream","D","TuP",11/17/2016,"D",4.00,"fst","H",52.20,"","",6,6,0,"F","F"
"TUP",02/07/2017,5,"Stolen Dream","D","TuP",11/12/2016,"D",4.00,"fst","HG",51.20,"","",30,38,0,"F","F"
"TUP",02/07/2017,5,"Turn On the Steam","D","TuP",02/05/2017,"D",3.00,"fst","H",37.40,"","",9,11,0,"F","F"
"TUP",02/07/2017,5,"Turn On the Steam","D","TuP",01/30/2017,"D",4.00,"fst","H",49.20,"","",11,19,0,"F","F"
"TUP",02/07/2017,5,"Turn On the Steam","D","PM",11/15/2016,"D",3.00,"wf","B",38.20,"","",15,19,0,"F","F"
"TUP",02/07/2017,5,"Solemnity","D","TuP",12/03/2016,"D",4.00,"fst","H",49.00,"","",24,37,0,"F","F"
"TUP",02/07/2017,5,"Solemnity","D","TuP",11/16/2016,"D",4.00,"fst","HG",49.60,"","",16,25,0,"F","F"
"TUP",02/07/2017,5,"Solemnity","D","TuP",11/09/2016,"D",4.00,"fst","H",49.80,"","",21,28,0,"F","F"
"TUP",02/07/2017,6,"Estancia","D","TuP",01/17/2017,"D",4.00,"fst","H",47.80,"","",9,38,0,"F","F"
"TUP",02/07/2017,6,"Estancia","D","TuP",11/13/2016,"D",5.00,"fst","H",101.60,"","",11,25,0,"F","F"
"TUP",02/07/2017,6,"Nohoneymoon","D","TuP",01/28/2017,"D",4.00,"fst","H",47.20,"","",4,43,0,"F","F"
"TUP",02/07/2017,6,"Nohoneymoon","D","TuP",01/18/2017,"D",4.00,"fst","H",48.00,"","",10,40,0,"F","F"
"TUP",02/07/2017,6,"Nohoneymoon","D","TuP",11/16/2016,"D",4.00,"fst","HG",49.20,"","",14,25,0,"F","F"
"TUP",02/07/2017,6,"Nohoneymoon","D","TuP",11/09/2016,"D",4.00,"fst","H",51.20,"","",27,28,0,"F","F"
"TUP",02/07/2017,6,"Mr. Obeso","D","TuP",01/09/2017,"D",4.00,"fst","H",48.00,"","",5,27,0,"F","F"
"TUP",02/07/2017,6,"Caribean Spirit","D","TuP",01/17/2017,"D",4.00,"fst","H",47.80,"","",9,38,0,"F","F"
"TUP",02/07/2017,6,"Caribean Spirit","D","TuP",12/27/2016,"D",4.00,"fst","H",47.20,"","",3,44,0,"F","F"
"TUP",02/07/2017,6,"Caribean Spirit","D","TuP",12/13/2016,"D",4.00,"fst","H",49.00,"","",8,27,0,"F","F"
"TUP",02/07/2017,6,"Tiu","D","TuP",01/30/2017,"D",3.00,"fst","H",39.60,"","",18,19,0,"F","F"
"TUP",02/07/2017,6,"Tiu","D","TuP",01/18/2017,"D",3.00,"fst","H",36.60,"","",11,24,0,"F","F"
"TUP",02/07/2017,6,"Off the Page","D","TuP",02/01/2017,"D",4.00,"fst","H",50.00,"","",14,27,0,"F","F"
"TUP",02/07/2017,6,"Off the Page","D","TuP",01/11/2017,"D",5.00,"fst","H",104.40,"","",15,19,0,"F","F"
"TUP",02/07/2017,6,"Off the Page","D","TuP",12/30/2016,"D",6.00,"fst","H",117.00,"","",1,2,0,"F","F"
"TUP",02/07/2017,6,"Off the Page","D","TuP",12/16/2016,"D",5.00,"fst","H",102.40,"","",1,3,0,"F","F"
"TUP",02/07/2017,6,"Off the Page","D","TuP",12/10/2016,"D",5.00,"fst","H",106.80,"","",17,18,0,"F","F"
"TUP",02/07/2017,6,"Off the Page","D","TuP",11/30/2016,"D",5.00,"fst","H",103.00,"","",9,11,0,"F","F"
